Rule_ID,Rule_Score,support_rate,support_count,Concentration_Est,Avg_Sigma,Deviation,Quadrant,NumAttr,X(t+1)_mean,X(t+1)_sigma,X(t+2)_mean,X(t+2)_sigma,Attr1,Attr2,Attr3,Attr4,Attr5,Attr6,Attr7,Attr8
684,0.0002571084908402306,0.0046,19,0.5611672278338945,0.391,10.04,Q1(++),7,0.217,0.438,0.155,0.344,AUDJPY_Down(t-1),EURUSD_Down(t-5),NZDUSD_Up(t-4),NZDUSD_Down(t-1),USDCAD_Down(t-5),EURGBP_Down(t-2),EURAUD_Down(t-0),0
93,0.00025700508579120713,0.0053,22,0.486854917234664,0.527,10.04,Q1(++),6,0.223,0.414,0.199,0.64,AUDJPY_Down(t-1),CHFJPY_Down(t-0),AUDUSD_Down(t-0),USDCAD_Up(t-4),USDCAD_Down(t-1),GBPAUD_Down(t-0),0,0
126,0.0002569642909014531,0.0046,19,0.5608524957936063,0.3915,10.04,Q1(++),7,0.197,0.457,0.325,0.326,GBPJPY_Up(t-4),GBPJPY_Down(t-1),EURJPY_Up(t-3),EURUSD_Up(t-5),AUDUSD_Down(t-4),EURAUD_Down(t-3),EURCHF_Down(t-0),0
618,0.0002565634426415772,0.0056,23,0.45998160073597055,0.587,10.04,Q4(+-),7,0.09,0.539,-0.184,0.635,EURJPY_Down(t-0),AUDJPY_Down(t-2),GBPUSD_Up(t-0),NZDUSD_Down(t-4),GBPCAD_Down(t-1),AUDCAD_Up(t-1),AUDNZD_Up(t-4),0
311,0.00025625652728890265,0.0053,22,0.4854368932038835,0.53,10.04,Q3(--),7,-0.295,0.586,-0.092,0.474,USDJPY_Up(t-1),USDJPY_Down(t-5),AUDUSD_Up(t-0),NZDUSD_Up(t-2),EURGBP_Down(t-4),EURAUD_Down(t-3),GBPCAD_Up(t-1),0
677,0.00025603232232360883,0.0051,21,0.5040322580645161,0.492,10.04,Q1(++),7,0.243,0.47,0.292,0.514,USDJPY_Up(t-1),EURJPY_Down(t-5),NZDJPY_Up(t-2),GBPUSD_Up(t-0),AUDUSD_Up(t-3),AUDUSD_Down(t-2),EURGBP_Down(t-3),0
306,0.00025603232232360883,0.0051,21,0.5040322580645161,0.492,10.04,Q3(--),7,-0.055,0.338,-0.27,0.646,AUDJPY_Down(t-3),NZDJPY_Down(t-0),CADJPY_Up(t-2),EURCHF_Up(t-0),EURCHF_Down(t-4),GBPAUD_Down(t-1),AUDCAD_Up(t-5),0
379,0.00025595940261301166,0.0046,19,0.5586592178770949,0.395,10.04,Q4(+-),3,0.218,0.394,-0.072,0.396,GBPUSD_Up(t-3),EURGBP_Up(t-3),EURCHF_Stay(t-2),0,0,0,0,0
261,0.0002559355724852197,0.0048,20,0.5353319057815845,0.43400000000000005,10.04,Q2(-+),7,-0.171,0.56,0.21,0.308,NZDJPY_Up(t-2),NZDJPY_Down(t-5),CADJPY_Down(t-4),NZDUSD_Up(t-4),EURAUD_Down(t-2),GBPAUD_Down(t-3),AUDCAD_Down(t-3),0
245,0.0002555252001081723,0.0048,20,0.5344735435595938,0.4355,10.04,Q1(++),7,0.271,0.47,0.209,0.401,USDJPY_Up(t-4),EURJPY_Up(t-2),AUDJPY_Up(t-1),CHFJPY_Up(t-5),USDCAD_Up(t-3),EURAUD_Up(t-1),AUDNZD_Down(t-5),0
456,0.0002555252001081723,0.0048,20,0.5344735435595938,0.4355,10.04,Q4(+-),7,0.034,0.451,-0.292,0.42,GBPJPY_Down(t-2),NZDJPY_Down(t-3),CADJPY_Down(t-5),NZDUSD_Down(t-0),USDCAD_Down(t-3),EURAUD_Up(t-4),GBPAUD_Down(t-1),0
550,0.00025538870160384105,0.0053,22,0.4837929366231253,0.5335,10.04,Q2(-+),3,-0.184,0.615,0.053,0.452,NZDUSD_Down(t-2),USDCAD_Up(t-5),EURCHF_Stay(t-3),0,0,0,0,0
547,0.0002551741793849382,0.0061,25,0.4199916001679966,0.6905,10.04,Q3(--),7,-0.208,0.672,-0.267,0.709,AUDJPY_Up(t-0),NZDJPY_Up(t-4),EURUSD_Down(t-4),AUDUSD_Up(t-3),EURCHF_Up(t-4),EURCHF_Down(t-3),AUDNZD_Up(t-1),0
267,0.00025513215845808133,0.0051,21,0.5022601707684581,0.4955,10.04,Q3(--),7,-0.283,0.521,-0.168,0.47,GBPJPY_Up(t-1),USDJPY_Up(t-4),NZDJPY_Up(t-2),NZDJPY_Down(t-4),GBPUSD_Down(t-1),GBPAUD_Down(t-5),AUDNZD_Up(t-3),0
489,0.00025477241612699783,0.0053,22,0.4826254826254826,0.536,10.04,Q1(++),7,0.301,0.592,0.215,0.48,GBPJPY_Up(t-0),AUDJPY_Up(t-2),NZDUSD_Down(t-2),EURGBP_Up(t-1),EURAUD_Down(t-4),EURCHF_Up(t-3),AUDNZD_Down(t-3),0
546,0.00025464951578154336,0.0053,22,0.482392667631452,0.5365,10.04,Q2(-+),6,-0.13,0.561,0.105,0.512,GBPJPY_Up(t-5),CADJPY_Down(t-3),EURUSD_Down(t-0),GBPUSD_Up(t-0),USDCHF_Down(t-0),EURAUD_Up(t-5),0,0
331,0.00025457276326005884,0.0056,23,0.4564125969876769,0.5955,10.04,Q4(+-),7,0.121,0.462,-0.273,0.729,GBPJPY_Up(t-4),AUDJPY_Up(t-5),CHFJPY_Up(t-0),CHFJPY_Down(t-3),GBPUSD_Down(t-4),USDCAD_Up(t-1),EURGBP_Up(t-1),0
695,0.0002545727632600588,0.0048,20,0.5324813631522897,0.439,10.04,Q2(-+),7,-0.091,0.475,0.108,0.403,GBPJPY_Up(t-3),NZDJPY_Up(t-4),CADJPY_Up(t-0),NZDUSD_Down(t-1),EURAUD_Up(t-0),GBPAUD_Up(t-3),AUDCAD_Up(t-3),0
541,0.0002539931349284103,0.0056,23,0.45537340619307837,0.598,10.04,Q3(--),7,-0.32,0.571,-0.18,0.625,USDJPY_Up(t-4),CHFJPY_Down(t-5),EURUSD_Up(t-2),USDCAD_Up(t-5),USDCHF_Down(t-5),EURGBP_Up(t-2),EURAUD_Down(t-5),0
173,0.0002536705652163092,0.0053,22,0.48053820278712156,0.5405,10.04,Q4(+-),3,0.104,0.393,-0.425,0.688,EURJPY_Down(t-4),CHFJPY_Up(t-1),EURCHF_Stay(t-5),0,0,0,0,0
308,0.0002536036582576335,0.0051,21,0.4992511233150274,0.5015000000000001,10.04,Q1(++),7,0.263,0.498,0.181,0.505,NZDJPY_Down(t-4),AUDUSD_Up(t-1),USDCAD_Up(t-5),USDCAD_Down(t-0),USDCHF_Down(t-3),EURCHF_Up(t-3),AUDCAD_Down(t-0),0
138,0.0002531839070576209,0.0053,22,0.47961630695443647,0.5425,10.04,Q4(+-),3,0.079,0.425,-0.454,0.66,EURJPY_Up(t-1),EURJPY_Down(t-4),EURCHF_Stay(t-5),0,0,0,0,0
143,0.0002531839070576209,0.0053,22,0.47961630695443647,0.5425,10.04,Q3(--),7,-0.187,0.494,-0.336,0.591,USDJPY_Up(t-3),EURJPY_Down(t-0),CADJPY_Down(t-4),GBPUSD_Down(t-2),AUDUSD_Up(t-4),NZDUSD_Down(t-1),USDCAD_Down(t-2),0
9,0.00025295642825523307,0.0056,23,0.4535147392290249,0.6025,10.04,Q4(+-),3,0.152,0.509,-0.383,0.696,CHFJPY_Up(t-1),EURUSD_Down(t-4),EURCHF_Stay(t-5),0,0,0,0,0
734,0.00025268903245369474,0.0048,20,0.5285412262156448,0.446,10.04,Q3(--),7,-0.192,0.508,-0.084,0.384,EURJPY_Up(t-0),NZDJPY_Down(t-3),CADJPY_Up(t-0),CHFJPY_Down(t-0),AUDUSD_Up(t-2),EURGBP_Up(t-2),GBPCAD_Down(t-3),0
728,0.0002525969580358061,0.0058,24,0.4372540445999126,0.6435,10.04,Q4(+-),7,0.353,0.849,-0.185,0.438,USDJPY_Up(t-2),NZDJPY_Up(t-0),CHFJPY_Down(t-4),EURUSD_Down(t-1),AUDUSD_Down(t-3),NZDUSD_Down(t-5),EURGBP_Up(t-0),0
535,0.000252594792386892,0.0051,21,0.49726504226752855,0.5055,10.04,Q2(-+),7,-0.179,0.564,0.246,0.447,GBPJPY_Up(t-0),AUDUSD_Down(t-1),NZDUSD_Up(t-4),EURGBP_Up(t-5),EURCHF_Down(t-4),AUDCAD_Down(t-4),AUDNZD_Down(t-3),0
710,0.00025243379100677184,0.0046,19,0.5509641873278237,0.4075,10.04,Q4(+-),7,0.171,0.415,-0.302,0.4,EURJPY_Down(t-2),AUDJPY_Down(t-5),NZDJPY_Up(t-2),CADJPY_Up(t-0),CHFJPY_Up(t-2),AUDUSD_Down(t-0),GBPCAD_Down(t-0),0
482,0.00025215593322910895,0.0056,23,0.4520795660036167,0.606,10.04,Q3(--),7,-0.399,0.638,-0.213,0.574,USDJPY_Down(t-5),CADJPY_Down(t-0),CHFJPY_Up(t-1),CHFJPY_Down(t-4),GBPAUD_Up(t-5),AUDCAD_Down(t-3),AUDNZD_Down(t-3),0
402,0.0002520957240759978,0.0053,22,0.4775549188156638,0.5469999999999999,10.04,Q2(-+),7,-0.24,0.506,0.247,0.588,EURJPY_Up(t-2),EURUSD_Down(t-5),NZDUSD_Up(t-5),EURAUD_Down(t-1),GBPAUD_Down(t-2),AUDCAD_Up(t-4),AUDNZD_Down(t-4),0
329,0.00025185517472096344,0.0053,22,0.47709923664122134,0.548,10.04,Q3(--),7,-0.193,0.704,-0.177,0.392,GBPJPY_Up(t-1),AUDJPY_Up(t-2),CHFJPY_Down(t-0),EURUSD_Up(t-0),USDCAD_Up(t-1),EURGBP_Down(t-5),GBPCAD_Up(t-0),0
558,0.00025171644576378583,0.0058,24,0.4357298474945534,0.6475,10.04,Q4(+-),7,0.419,0.687,-0.192,0.608,EURJPY_Down(t-4),CHFJPY_Up(t-3),AUDUSD_Down(t-2),EURGBP_Down(t-2),GBPCAD_Up(t-1),AUDCAD_Down(t-1),AUDNZD_Down(t-4),0
362,0.0002517007781149769,0.0056,23,0.45126353790613716,0.608,10.04,Q4(+-),7,0.246,0.825,-0.195,0.391,CHFJPY_Up(t-1),GBPUSD_Down(t-2),AUDUSD_Down(t-3),NZDUSD_Up(t-1),EURGBP_Up(t-4),EURAUD_Down(t-4),GBPCAD_Up(t-3),0
128,0.0002515939214908568,0.0051,21,0.49529470034670625,0.5095,10.04,Q1(++),7,0.173,0.434,0.207,0.585,AUDJPY_Up(t-0),NZDJPY_Up(t-4),CADJPY_Down(t-2),CHFJPY_Down(t-0),EURUSD_Down(t-0),USDCAD_Up(t-0),GBPCAD_Down(t-1),0
435,0.0002515769299381121,0.0044,18,0.574052812858783,0.371,10.04,Q2(-+),3,-0.198,0.399,0.121,0.343,USDJPY_Up(t-0),GBPUSD_Up(t-0),EURCHF_Stay(t-3),0,0,0,0,0
6,0.0002514927140464968,0.0048,20,0.5260389268805892,0.4505,10.04,Q2(-+),7,-0.132,0.461,0.142,0.44,CADJPY_Up(t-3),EURUSD_Up(t-4),GBPUSD_Down(t-3),USDCAD_Up(t-2),EURAUD_Up(t-5),EURCHF_Up(t-2),AUDCAD_Down(t-2),0
471,0.0002513260179250087,0.0046,19,0.5485463521667581,0.4115,10.04,Q2(-+),5,-0.031,0.43,0.187,0.393,GBPJPY_Down(t-3),USDJPY_Up(t-5),USDJPY_Down(t-3),AUDJPY_Up(t-3),AUDCAD_Down(t-3),0,0,0
699,0.0002512472631994545,0.0056,23,0.4504504504504505,0.61,10.04,Q1(++),6,0.445,0.719,0.235,0.501,AUDJPY_Down(t-4),EURUSD_Up(t-0),GBPUSD_Up(t-4),EURGBP_Up(t-5),EURGBP_Down(t-0),AUDNZD_Up(t-0),0,0
239,0.00025097239500496046,0.0051,21,0.49407114624505927,0.512,10.04,Q2(-+),7,-0.268,0.488,0.169,0.536,GBPJPY_Down(t-5),NZDJPY_Up(t-5),CHFJPY_Up(t-0),EURUSD_Up(t-3),EURAUD_Up(t-2),GBPAUD_Up(t-1),AUDNZD_Down(t-0),0
514,0.00025047738041915184,0.0051,21,0.4930966469428008,0.514,10.04,Q2(-+),7,-0.294,0.56,0.095,0.468,GBPJPY_Up(t-0),CADJPY_Up(t-1),CADJPY_Down(t-2),EURUSD_Up(t-0),USDCAD_Down(t-2),GBPCAD_Down(t-3),AUDNZD_Up(t-3),0
186,0.00025047738041915184,0.0051,21,0.4930966469428008,0.514,10.04,Q2(-+),6,-0.204,0.499,0.103,0.529,AUDJPY_Down(t-1),NZDJPY_Down(t-1),CADJPY_Up(t-1),GBPUSD_Up(t-0),GBPCAD_Down(t-0),AUDNZD_Up(t-5),0,0
559,0.00024900398406374507,0.0058,24,0.4310344827586207,0.6599999999999999,10.04,Q1(++),6,0.179,0.578,0.35,0.742,NZDUSD_Up(t-0),USDCAD_Down(t-5),EURCHF_Up(t-1),GBPCAD_Down(t-4),AUDCAD_Up(t-4),AUDCAD_Down(t-0),0,0
418,0.000248733621431754,0.0046,19,0.5428881650380022,0.42100000000000004,10.04,Q3(--),7,-0.293,0.467,-0.132,0.375,GBPJPY_Down(t-5),USDJPY_Up(t-5),AUDUSD_Up(t-0),AUDUSD_Down(t-2),GBPAUD_Down(t-1),GBPCAD_Down(t-1),AUDCAD_Up(t-4),0
664,0.0002484863042631967,0.0048,20,0.5197505197505198,0.46199999999999997,10.04,Q1(++),6,0.229,0.478,0.138,0.446,GBPJPY_Down(t-4),NZDJPY_Up(t-2),CADJPY_Down(t-2),NZDUSD_Up(t-0),USDCHF_Up(t-4),AUDNZD_Up(t-0),0,0
506,0.0002483012446919753,0.0053,22,0.4703668861712136,0.563,10.04,Q1(++),6,0.23,0.636,0.093,0.49,USDJPY_Up(t-2),NZDJPY_Up(t-3),EURUSD_Down(t-3),NZDUSD_Down(t-0),USDCAD_Down(t-4),USDCHF_Up(t-4),0,0
564,0.00024795136036408617,0.0053,22,0.4697040864255519,0.5645,10.04,Q4(+-),6,0.259,0.578,-0.125,0.551,EURJPY_Down(t-5),CADJPY_Down(t-3),CHFJPY_Up(t-3),NZDUSD_Down(t-2),EURAUD_Down(t-2),EURCHF_Up(t-4),0,0
120,0.00024779195818133633,0.0046,19,0.5408328826392644,0.4245,10.04,Q1(++),7,0.12,0.347,0.076,0.502,USDJPY_Down(t-0),AUDJPY_Up(t-0),CHFJPY_Up(t-0),GBPUSD_Down(t-1),EURCHF_Down(t-0),AUDNZD_Up(t-2),AUDNZD_Down(t-3),0
668,0.0002477138079805132,0.0048,20,0.5181347150259068,0.46499999999999997,10.04,Q2(-+),7,-0.165,0.512,0.263,0.418,GBPJPY_Up(t-5),AUDJPY_Up(t-1),CHFJPY_Down(t-2),GBPUSD_Up(t-2),USDCHF_Up(t-1),EURCHF_Down(t-3),AUDCAD_Up(t-3),0
490,0.00024732935820092624,0.0048,20,0.5173305742369374,0.4665,10.04,Q1(++),7,0.22,0.555,0.149,0.378,CHFJPY_Up(t-3),USDCAD_Up(t-4),USDCAD_Down(t-5),USDCHF_Down(t-4),EURCHF_Down(t-1),AUDCAD_Down(t-1),AUDNZD_Up(t-1),0
562,0.00024646682556527893,0.0051,21,0.485201358563804,0.5305,10.04,Q4(+-),7,0.358,0.737,-0.115,0.324,EURJPY_Up(t-3),NZDJPY_Up(t-0),NZDJPY_Down(t-2),NZDUSD_Up(t-4),EURAUD_Down(t-5),EURCHF_Up(t-5),AUDCAD_Up(t-2),0
730,0.0002464369326816446,0.0048,20,0.5154639175257733,0.47000000000000003,10.04,Q4(+-),3,0.246,0.405,-0.076,0.535,AUDJPY_Down(t-5),EURCHF_Stay(t-2),GBPAUD_Up(t-0),0,0,0,0,0
72,0.0002460564330429184,0.0048,20,0.514668039114771,0.4715,10.04,Q2(-+),7,-0.216,0.586,0.098,0.357,GBPJPY_Up(t-1),USDJPY_Up(t-4),EURJPY_Down(t-4),EURUSD_Up(t-2),USDCHF_Up(t-1),GBPAUD_Up(t-1),GBPCAD_Down(t-1),0
575,0.00024567710657882343,0.0048,20,0.513874614594039,0.47300000000000003,10.04,Q1(++),7,0.406,0.543,0.18,0.403,EURJPY_Up(t-0),EURJPY_Down(t-5),CADJPY_Up(t-5),CHFJPY_Down(t-4),EURCHF_Down(t-0),AUDCAD_Down(t-5),AUDNZD_Down(t-2),0
524,0.0002451731535396874,0.0048,20,0.5128205128205129,0.475,10.04,Q3(--),7,-0.348,0.442,-0.241,0.508,USDJPY_Up(t-4),AUDJPY_Down(t-4),CHFJPY_Down(t-2),USDCHF_Up(t-1),GBPAUD_Up(t-5),AUDNZD_Up(t-1),AUDNZD_Down(t-3),0
368,0.00024428484501236975,0.0044,18,0.5574136008918618,0.397,10.04,Q2(-+),7,-0.121,0.35,0.053,0.444,NZDJPY_Down(t-2),CADJPY_Down(t-5),AUDUSD_Up(t-2),EURGBP_Down(t-3),EURCHF_Down(t-2),GBPCAD_Up(t-5),GBPCAD_Down(t-2),0
494,0.00024357646500653424,0.0046,19,0.531632110579479,0.4405,10.04,Q1(++),7,0.387,0.477,0.198,0.404,USDJPY_Up(t-4),USDJPY_Down(t-2),NZDJPY_Up(t-1),CHFJPY_Down(t-5),EURUSD_Down(t-2),GBPUSD_Up(t-5),EURAUD_Up(t-0),0
191,0.00024357646500653424,0.0046,19,0.531632110579479,0.4405,10.04,Q1(++),6,0.081,0.371,0.123,0.51,GBPJPY_Up(t-0),USDJPY_Up(t-4),EURJPY_Down(t-4),AUDJPY_Down(t-1),CHFJPY_Down(t-0),USDCAD_Up(t-5),0,0
649,0.00024351015734319731,0.0041,17,0.5963029218843172,0.3385,10.04,Q4(+-),3,0.278,0.362,-0.125,0.315,EURUSD_Up(t-3),NZDUSD_Down(t-5),EURCHF_Stay(t-2),0,0,0,0,0
25,0.0002433650380599177,0.0041,17,0.5959475566150179,0.33899999999999997,10.04,Q4(+-),3,0.102,0.295,-0.014,0.383,NZDJPY_Down(t-2),EURUSD_Up(t-3),EURCHF_Stay(t-2),0,0,0,0,0
650,0.00024279612850536914,0.0044,18,0.554016620498615,0.40249999999999997,10.04,Q1(++),5,0.197,0.392,0.006,0.413,GBPJPY_Down(t-0),GBPUSD_Up(t-0),NZDUSD_Down(t-0),GBPCAD_Down(t-0),AUDCAD_Down(t-3),0,0,0
292,0.00024266168989600846,0.0044,18,0.5537098560354374,0.403,10.04,Q1(++),6,0.088,0.462,0.181,0.344,AUDUSD_Down(t-0),NZDUSD_Up(t-0),USDCAD_Up(t-2),EURGBP_Up(t-1),GBPCAD_Up(t-1),AUDCAD_Down(t-0),0,0
462,0.00024237302397389326,0.0053,22,0.4591368227731864,0.589,10.04,Q4(+-),7,0.329,0.65,-0.181,0.528,GBPUSD_Down(t-5),NZDUSD_Up(t-1),USDCAD_Up(t-4),EURGBP_Down(t-1),EURAUD_Up(t-2),GBPAUD_Down(t-2),GBPCAD_Up(t-1),0
210,0.0002421923249252231,0.0048,20,0.5065856129685917,0.487,10.04,Q2(-+),6,-0.128,0.65,0.003,0.324,EURJPY_Up(t-0),AUDJPY_Down(t-3),CHFJPY_Down(t-0),EURGBP_Down(t-4),EURAUD_Up(t-2),AUDNZD_Down(t-1),0,0
372,0.00024185817436655149,0.0044,18,0.5518763796909492,0.406,10.04,Q4(+-),7,0.416,0.402,-0.278,0.41,USDJPY_Up(t-1),EURJPY_Up(t-3),AUDJPY_Up(t-4),NZDJPY_Down(t-2),CHFJPY_Down(t-4),EURCHF_Up(t-2),GBPAUD_Down(t-3),0
174,0.00024177695550252817,0.0046,19,0.5277044854881267,0.4475,10.04,Q1(++),7,0.269,0.445,0.092,0.45,EURJPY_Up(t-1),AUDJPY_Down(t-4),CADJPY_Up(t-2),CADJPY_Down(t-3),USDCAD_Down(t-4),EURAUD_Down(t-4),AUDNZD_Down(t-4),0
39,0.00024177445382676815,0.0051,21,0.47596382674916704,0.5505,10.04,Q3(--),6,-0.299,0.571,-0.181,0.53,GBPJPY_Up(t-1),EURJPY_Up(t-2),EURUSD_Up(t-0),AUDUSD_Down(t-1),EURGBP_Down(t-5),AUDCAD_Up(t-1),0,0
395,0.00024172477217440224,0.0044,18,0.5515719801434087,0.4065,10.04,Q1(++),7,0.081,0.409,0.082,0.404,USDJPY_Up(t-3),EURJPY_Up(t-4),CADJPY_Down(t-4),EURUSD_Down(t-3),AUDUSD_Up(t-5),EURGBP_Down(t-1),AUDCAD_Down(t-1),0
621,0.00024120882094775064,0.0041,17,0.5906674542232723,0.34650000000000003,10.04,Q4(+-),3,0.288,0.369,-0.088,0.324,USDCHF_Down(t-3),EURGBP_Up(t-4),EURCHF_Stay(t-2),0,0,0,0,0
605,0.0002409715974810436,0.0051,21,0.47438330170777987,0.554,10.04,Q1(++),7,0.453,0.758,0.091,0.35,GBPJPY_Up(t-3),AUDJPY_Up(t-3),CADJPY_Down(t-3),CHFJPY_Down(t-4),EURUSD_Up(t-2),GBPUSD_Down(t-0),EURAUD_Down(t-3),0
538,0.00024085733878143192,0.0051,21,0.474158368895211,0.5545,10.04,Q4(+-),7,0.234,0.372,-0.234,0.737,GBPJPY_Up(t-4),GBPJPY_Down(t-0),CHFJPY_Up(t-1),NZDUSD_Down(t-1),USDCAD_Up(t-3),EURGBP_Down(t-2),GBPCAD_Down(t-4),0
413,0.00024064026745111483,0.0041,17,0.5892751915144372,0.34850000000000003,10.04,Q2(-+),7,-0.152,0.395,0.054,0.302,EURJPY_Down(t-4),AUDJPY_Up(t-4),EURUSD_Up(t-3),GBPUSD_Up(t-2),EURAUD_Down(t-3),GBPAUD_Up(t-5),AUDNZD_Down(t-2),0
505,0.00024025554833628256,0.0046,19,0.5243838489774515,0.4535,10.04,Q2(-+),7,-0.084,0.365,0.37,0.542,GBPJPY_Up(t-2),CADJPY_Up(t-0),GBPUSD_Up(t-0),AUDUSD_Down(t-2),EURAUD_Down(t-0),AUDNZD_Up(t-2),AUDNZD_Down(t-0),0
367,0.00024024504995094997,0.0048,20,0.5025125628140703,0.495,10.04,Q2(-+),7,-0.246,0.51,0.162,0.48,EURJPY_Down(t-5),AUDUSD_Up(t-5),NZDUSD_Down(t-4),USDCAD_Down(t-3),EURGBP_Down(t-0),GBPAUD_Down(t-2),AUDNZD_Up(t-5),0
229,0.00024017405555084627,0.0051,21,0.47281323877068554,0.5575,10.04,Q3(--),3,-0.054,0.539,-0.144,0.576,EURCHF_Stay(t-0),GBPAUD_Up(t-5),AUDNZD_Up(t-3),0,0,0,0,0
335,0.00024012438443113532,0.0048,20,0.5022601707684581,0.49550000000000005,10.04,Q4(+-),6,0.111,0.524,-0.129,0.467,GBPJPY_Down(t-2),NZDUSD_Down(t-1),USDCAD_Down(t-2),GBPAUD_Up(t-0),GBPCAD_Down(t-0),AUDCAD_Up(t-1),0,0
144,0.00024000384006144098,0.0048,20,0.5020080321285141,0.496,10.04,Q1(++),6,0.336,0.518,0.283,0.474,GBPJPY_Down(t-3),AUDJPY_Up(t-5),EURUSD_Up(t-1),NZDUSD_Up(t-3),USDCAD_Up(t-3),EURAUD_Up(t-5),0,0
251,0.00023988341665950348,0.0048,20,0.5017561465127948,0.49650000000000005,10.04,Q1(++),7,0.181,0.544,0.156,0.449,AUDJPY_Down(t-5),CHFJPY_Down(t-4),EURUSD_Down(t-4),AUDUSD_Down(t-1),USDCAD_Up(t-5),EURAUD_Up(t-5),GBPAUD_Down(t-5),0
551,0.00023976311404332517,0.0048,20,0.5015045135406219,0.497,10.04,Q1(++),7,0.119,0.476,0.259,0.518,EURJPY_Up(t-0),GBPUSD_Up(t-4),NZDUSD_Down(t-3),EURAUD_Down(t-0),GBPCAD_Up(t-4),AUDCAD_Down(t-4),AUDNZD_Up(t-4),0
147,0.00023972068310053798,0.0051,21,0.47192071731949037,0.5595,10.04,Q1(++),6,0.199,0.628,0.16,0.491,EURJPY_Down(t-2),AUDUSD_Up(t-5),NZDUSD_Down(t-2),USDCAD_Down(t-2),USDCHF_Down(t-3),GBPCAD_Down(t-1),0,0
141,0.00023964293203127337,0.0048,20,0.5012531328320802,0.49750000000000005,10.04,Q1(++),7,0.304,0.527,0.148,0.468,GBPJPY_Up(t-3),EURJPY_Down(t-5),EURUSD_Down(t-3),GBPUSD_Up(t-0),USDCAD_Up(t-4),USDCAD_Down(t-1),EURGBP_Down(t-4),0
134,0.00023961017602634844,0.0044,18,0.5467468562055768,0.4145,10.04,Q1(++),7,0.406,0.459,0.109,0.37,USDJPY_Down(t-0),AUDJPY_Down(t-5),NZDUSD_Up(t-3),EURGBP_Up(t-4),EURCHF_Up(t-5),AUDCAD_Up(t-5),AUDNZD_Down(t-2),0
238,0.00023937687078228362,0.0046,19,0.522466039707419,0.457,10.04,Q1(++),7,0.222,0.529,0.181,0.385,EURJPY_Up(t-1),AUDJPY_Up(t-2),CADJPY_Down(t-3),AUDUSD_Up(t-3),EURGBP_Up(t-4),EURAUD_Up(t-5),GBPAUD_Up(t-2),0
342,0.00023937077014334225,0.0041,17,0.5861664712778429,0.353,10.04,Q4(+-),6,0.199,0.419,-0.062,0.287,GBPJPY_Up(t-1),CADJPY_Down(t-1),EURUSD_Down(t-4),USDCHF_Up(t-3),GBPAUD_Up(t-5),GBPAUD_Down(t-1),0,0
729,0.00023916340640439739,0.0048,20,0.5002501250625312,0.4995,10.04,Q1(++),6,0.044,0.512,0.333,0.487,USDJPY_Up(t-1),EURUSD_Up(t-3),AUDUSD_Down(t-5),EURAUD_Up(t-2),GBPCAD_Down(t-3),AUDCAD_Up(t-5),0,0
666,0.00023886355032359252,0.0053,22,0.45248868778280543,0.605,10.04,Q4(+-),5,0.244,0.557,-0.311,0.653,GBPUSD_Up(t-0),EURGBP_Up(t-0),EURAUD_Up(t-5),GBPCAD_Down(t-5),AUDCAD_Up(t-5),0,0,0
255,0.00023853974072080413,0.0053,22,0.4518752824220515,0.6065,10.04,Q2(-+),3,-0.243,0.611,0.455,0.602,CADJPY_Down(t-1),EURCHF_Stay(t-3),AUDCAD_Up(t-1),0,0,0,0,0
708,0.0002381327082522302,0.0046,19,0.5197505197505198,0.462,10.04,Q1(++),6,0.136,0.556,0.139,0.368,GBPJPY_Up(t-2),AUDJPY_Up(t-3),NZDJPY_Down(t-2),CADJPY_Up(t-5),CHFJPY_Down(t-5),EURGBP_Down(t-0),0,0
639,0.0002380356736129522,0.0051,21,0.46860356138706655,0.567,10.04,Q4(+-),7,0.167,0.474,-0.188,0.66,USDJPY_Up(t-3),EURJPY_Down(t-3),EURUSD_Down(t-0),NZDUSD_Up(t-1),USDCHF_Down(t-1),EURGBP_Up(t-5),EURAUD_Up(t-0),0
246,0.00023797294644220535,0.0048,20,0.4977600796416128,0.5045,10.04,Q4(+-),7,0.062,0.431,-0.249,0.578,NZDJPY_Down(t-0),CADJPY_Up(t-0),USDCAD_Up(t-1),EURGBP_Up(t-5),EURAUD_Down(t-5),GBPAUD_Down(t-5),AUDNZD_Down(t-2),0
613,0.00023779002276299037,0.0044,18,0.5425935973955507,0.4215,10.04,Q2(-+),5,-0.169,0.41,0.002,0.433,USDJPY_Up(t-1),NZDJPY_Down(t-1),CADJPY_Up(t-2),GBPUSD_Up(t-1),USDCAD_Down(t-0),0,0,0
381,0.00023770151029014504,0.0051,21,0.4679457182966776,0.5685,10.04,Q1(++),6,0.143,0.501,0.228,0.636,USDJPY_Down(t-4),NZDJPY_Up(t-1),EURUSD_Down(t-3),GBPUSD_Up(t-5),AUDUSD_Up(t-3),GBPCAD_Down(t-5),0,0
111,0.0002375605199910075,0.0041,17,0.5817335660267597,0.3595,10.04,Q2(-+),7,-0.011,0.353,0.061,0.366,GBPJPY_Up(t-1),CADJPY_Down(t-0),EURUSD_Down(t-2),NZDUSD_Up(t-1),EURAUD_Down(t-1),EURCHF_Up(t-2),AUDCAD_Down(t-1),0
